PACKET_ID,PACKET_TYPE_Control_Packet,CONTROL_PACKET_TYPE_DIO,CONTROL_PACKET_TYPE_App1_CBR,CONTROL_PACKET_TYPE_DAO,SOURCE_ID,RECEIVER_ID,NW_LAYER_ARRIVAL_TIME(US),MAC_LAYER_ARRIVAL_TIME(US),PHY_LAYER_OVERHEAD(Bytes),PACKET_STATUS_Successful,PACKET_STATUS_Collided,Class Type
0,1,0,0,0,2,5,60579403,60579403,0,1,0,2
0,1,0,0,0,10,3,3796000,3796000,6,1,0,2
146,0,0,1,0,1,5,14332391,14332391,0,1,0,0
476,0,0,1,0,2,8,92553961,92553961,0,1,0,0
0,1,1,0,0,3,14,93091136,93091136,6,1,0,1
258,0,0,1,0,1,4,25290557,25290557,0,1,0,0
239,0,0,1,0,1,3,4760000,4760000,6,1,0,0
430,0,0,1,0,2,8,83555351,83555351,0,1,0,0
321,0,0,1,0,1,3,6400000,6400000,6,1,0,0
0,1,0,0,0,2,4,21692495,21692495,0,1,0,2
0,1,0,0,0,10,15,9890000,9890000,6,1,0,1
145,0,0,1,0,1,5,22869412,22869412,0,1,0,2
0,1,1,0,0,9,5,14361857,14361857,6,1,0,1
0,1,0,0,0,2,3,2851000,2851000,6,1,0,2
0,1,0,0,0,2,3,2110000,2110000,6,1,0,2
0,1,1,0,0,3,12,18416172,18416172,6,1,0,1
515,0,0,1,0,1,5,50485185,50485185,0,1,0,0
0,1,0,0,0,2,5,62332578,62332578,0,1,0,2
239,0,0,1,0,1,4,37200450,37200450,0,1,0,2
514,0,0,1,0,2,6,99863658,99863658,6,1,0,0
0,1,0,0,1,5,4,25341068,25341068,6,0,1,1
0,1,0,0,0,10,4,57296969,57296969,0,1,0,2
459,0,0,1,0,1,5,44969498,44969498,0,1,0,0
335,0,0,1,0,1,4,32842923,32842923,0,1,0,0
0,1,1,0,0,8,9,112047,112047,6,1,0,0
139,0,0,1,0,1,4,13636172,13636172,0,1,0,0
0,1,0,0,0,2,5,18858713,18858713,0,1,0,2
15,0,0,1,0,1,5,1454467,1454467,0,1,0,0
0,1,0,0,0,10,4,55541328,55541328,0,1,0,2
112,0,0,1,0,1,3,2220000,2220000,6,1,0,0
0,1,1,0,0,13,15,22689666,22689666,6,1,0,1
214,0,0,1,0,1,4,21006679,21006679,0,1,0,0
483,0,0,1,0,2,8,93917552,93917552,0,1,0,0
0,1,0,0,0,1,11,9425000,9425000,6,0,1,1
413,0,0,1,0,1,4,40489694,40489694,0,1,0,0
465,0,0,1,0,1,3,9280000,9280000,6,1,0,0
0,1,1,0,0,5,12,15586458,15586458,6,1,0,1
503,0,0,1,0,1,4,49337696,49337696,0,1,0,0
183,0,0,1,0,1,4,31141331,31141331,0,1,0,2
0,1,1,0,0,4,5,17740006,17740006,6,1,0,1
0,1,0,0,0,2,4,49986149,49986149,0,1,0,2
167,0,0,1,0,1,5,28520338,28520338,0,1,0,2
0,1,1,0,0,12,15,70352258,70352258,6,0,1,1
0,1,0,0,0,2,4,63726980,63726980,0,1,0,2
449,0,0,1,0,1,3,8960000,8960000,6,1,0,0
0,1,0,0,0,2,5,62553974,62553974,0,1,0,2
157,0,0,1,0,1,4,15417766,15417766,0,1,0,0
307,0,0,1,0,1,3,6120000,6120000,6,1,0,0
0,1,0,0,0,10,15,15020000,15020000,6,1,0,1
429,0,0,1,0,2,6,83317048,83317048,6,1,0,0
266,0,0,1,0,1,3,5300000,5300000,6,1,0,0
0,1,1,0,0,13,15,18482266,18482266,6,1,0,1
0,1,0,0,0,10,4,29386467,29386467,0,1,0,2
0,1,0,0,0,1,13,8115000,8115000,6,1,0,1
0,1,1,0,0,5,4,10199979,10199979,6,0,1,1
0,1,0,0,0,10,4,44300000,44300000,6,0,1,1
34,0,0,1,0,1,4,3390074,3390074,0,1,0,0
0,1,0,0,0,2,3,6048000,6048000,6,1,0,2
0,1,0,0,0,1,4,40975000,40975000,6,1,0,1
0,1,1,0,0,3,13,14869607,14869607,6,1,0,0
418,0,0,1,0,1,4,65224040,65224040,0,1,0,2
0,1,1,0,0,6,4,11728084,11728084,6,0,1,1
0,1,0,0,0,2,5,23788410,23788410,0,1,0,2
103,0,0,1,0,2,8,24913293,24913293,0,1,0,1
11,0,0,1,0,1,3,200000,200000,6,1,0,0
0,1,0,0,0,6,4,32136377,32136377,0,1,0,2
0,1,0,0,0,10,3,2292000,2292000,6,0,1,2
0,1,1,0,0,5,13,11717456,11717456,6,0,1,1
0,1,0,0,0,6,5,32149172,32149172,0,1,0,2
475,0,0,1,0,1,4,46570201,46570201,0,1,0,0
0,1,0,0,0,10,5,49204102,49204102,0,1,0,2
286,0,0,1,0,1,5,48388556,48388556,0,1,0,2
0,1,0,0,0,2,5,64524372,64524372,0,1,0,2
389,0,0,1,0,1,5,38096033,38096033,0,1,0,0
383,0,0,1,0,1,3,7640000,7640000,6,1,0,2
0,1,1,0,0,11,2,25925732,25925732,6,0,1,1
0,1,0,0,0,10,3,2105000,2105000,6,1,0,2
542,0,0,1,0,1,3,10820000,10820000,6,1,0,0
174,0,0,1,0,1,5,17095664,17095664,0,1,0,0
0,1,1,0,0,6,10,17752617,17752617,6,1,0,1
0,1,1,0,0,15,14,93142959,93142959,6,0,1,1
539,0,0,1,0,1,5,52828780,52828780,0,1,0,0
0,1,1,0,0,9,14,23976403,23976403,6,0,1,1
0,1,1,0,0,15,5,22273506,22273506,6,1,0,1
311,0,0,1,0,1,5,30463085,30463085,0,1,0,0
272,0,0,1,0,1,3,5420000,5420000,6,1,0,0
374,0,0,1,0,1,5,63339215,63339215,0,1,0,2
190,0,0,1,0,1,5,18638397,18638397,0,1,0,0
0,1,0,0,0,10,5,52593388,52593388,0,1,0,2
174,0,0,1,0,1,3,3460000,3460000,6,1,0,2
423,0,0,1,0,1,5,41435295,41435295,0,1,0,0
0,1,1,0,0,11,5,15518180,15518180,6,1,0,1
552,0,0,1,0,1,5,54129167,54129167,0,1,0,0
0,1,0,0,0,1,11,4955000,4955000,6,1,0,1
364,0,0,1,0,1,4,35606966,35606966,0,1,0,0
490,0,0,1,0,2,6,95191674,95191674,6,1,0,0
333,0,0,1,0,1,4,32648684,32648684,0,1,0,0
552,0,0,1,0,1,3,11020000,11020000,6,1,0,0
396,0,0,1,0,1,3,7900000,7900000,6,1,0,0
0,1,1,0,0,12,11,24059206,24059206,6,1,0,1
303,0,0,1,0,1,4,29720321,29720321,0,1,0,0
0,1,0,0,0,10,5,53451256,53451256,0,1,0,2
275,0,0,1,0,1,3,5480000,5480000,6,1,0,0
139,0,0,1,0,1,5,23711059,23711059,0,1,0,2
442,0,0,1,0,1,3,8820000,8820000,6,1,0,0
0,1,0,0,0,1,12,14015000,14015000,6,1,0,1
404,0,0,1,0,1,3,8060000,8060000,6,1,0,2
313,0,0,1,0,1,4,30644601,30644601,0,1,0,0
0,1,1,0,0,13,15,14032406,14032406,6,0,1,1
288,0,0,1,0,1,3,5740000,5740000,6,1,0,0
0,1,1,0,0,6,9,21527037,21527037,6,0,1,1
249,0,0,1,0,2,8,48355210,48355210,0,1,0,0
0,1,1,0,0,3,2,71220907,71220907,6,1,0,1
242,0,0,1,0,1,5,23796084,23796084,0,1,0,0
0,1,0,0,0,10,5,51936486,51936486,0,1,0,2
139,0,0,1,0,1,5,13688389,13688389,0,1,0,0
0,1,0,0,0,10,9,6720000,6720000,6,1,0,1
262,0,0,1,0,1,4,25680986,25680986,0,1,0,0
452,0,0,1,0,1,4,44283488,44283488,0,1,0,0
0,1,0,0,0,2,5,64875195,64875195,0,1,0,2
0,1,1,0,0,3,1,69400637,69400637,6,0,1,1
0,1,0,0,0,6,4,32088214,32088214,0,1,0,2
558,0,0,1,0,1,5,54805685,54805685,0,1,0,0
507,0,0,1,0,1,3,10120000,10120000,6,1,0,0
526,0,0,1,0,1,4,51613566,51613566,0,1,0,0
213,0,0,1,0,1,3,4240000,4240000,6,1,0,0
0,1,1,0,0,13,11,24044164,24044164,6,1,0,1
473,0,0,1,0,1,3,9440000,9440000,6,1,0,0
0,1,1,0,0,9,14,21585668,21585668,6,1,0,1
510,0,0,1,0,2,7,99169070,99169070,0,1,0,0
0,1,1,0,0,13,5,13815011,13815011,6,0,1,1
0,1,0,0,0,10,2,7740000,7740000,6,0,1,1
183,0,0,1,0,1,5,17946323,17946323,0,1,0,0
505,0,0,1,0,2,8,98190666,98190666,0,1,0,0
0,1,0,0,0,1,5,39990000,39990000,6,1,0,1
474,0,0,1,0,2,7,92165863,92165863,0,1,0,0
0,1,1,0,0,4,2,9308170,9308170,6,1,0,1
208,0,0,1,0,1,5,20396809,20396809,0,1,0,0
347,0,0,1,0,1,4,33975067,33975067,0,1,0,0
0,1,1,0,0,13,1,13095478,13095478,6,0,1,1
0,1,0,0,0,6,5,27398912,27398912,0,1,0,2
225,0,0,1,0,1,5,22088841,22088841,0,1,0,0
0,1,0,0,0,2,3,5631000,5631000,6,1,0,2
469,0,0,1,0,2,6,91103688,91103688,6,1,0,0
0,1,0,0,0,10,15,7875000,7875000,6,1,0,1
0,1,0,0,0,1,3,8435000,8435000,6,1,0,1
419,0,0,1,0,1,3,8360000,8360000,6,1,0,0
207,0,0,1,0,1,3,4120000,4120000,6,1,0,2
0,1,1,0,0,11,4,13895964,13895964,6,0,1,1
527,0,0,1,0,1,3,10520000,10520000,6,1,0,0
423,0,0,1,0,1,3,8440000,8440000,6,1,0,0
32,0,0,1,0,1,4,3187226,3187226,0,1,0,0
137,0,0,1,0,1,3,2720000,2720000,6,1,0,0
345,0,0,1,0,1,3,6880000,6880000,6,1,0,0
519,0,0,1,0,1,4,50910994,50910994,0,1,0,0
0,1,1,0,0,3,4,93398859,93398859,6,0,1,1
300,0,0,1,0,2,6,13969280,13969280,6,0,1,1
286,0,0,1,0,2,6,13315200,13315200,6,0,1,1
17,0,0,1,0,1,4,1640416,1640416,0,1,0,0
512,0,0,1,0,2,6,99474326,99474326,6,1,0,0
0,1,1,0,0,13,3,21892713,21892713,6,1,0,1
0,1,1,0,0,11,3,73804034,73804034,6,1,0,1
433,0,0,1,0,2,8,84151767,84151767,0,1,0,0
279,0,0,1,0,1,5,47087016,47087016,0,1,0,2
198,0,0,1,0,1,4,33532490,33532490,0,1,0,2
220,0,0,1,0,1,3,4380000,4380000,6,1,0,0
213,0,0,1,0,1,4,35906512,35906512,0,1,0,2
100,0,0,1,0,1,4,9902097,9902097,0,1,0,0
487,0,0,1,0,1,3,9720000,9720000,6,1,0,0
264,0,0,1,0,2,7,51286643,51286643,0,1,0,0
438,0,0,1,0,1,3,8740000,8740000,6,1,0,0
0,1,0,0,0,2,5,68682156,68682156,0,1,0,2
509,0,0,1,0,2,6,98890328,98890328,6,1,0,0
542,0,0,1,0,1,3,10820000,10820000,6,1,0,0
0,1,0,0,0,10,5,18643688,18643688,0,1,0,2
240,0,0,1,0,1,5,23545195,23545195,0,1,0,0
0,1,1,0,0,14,5,10753757,10753757,6,1,0,1
0,1,1,0,0,6,2,18510783,18510783,6,0,1,1
0,1,0,0,0,2,5,62060282,62060282,0,1,0,2
0,1,0,0,0,10,6,44300000,44300000,6,1,0,1
0,1,0,0,0,10,3,2876000,2876000,6,1,0,2
267,0,0,1,0,2,8,51794548,51794548,0,1,0,0
0,1,1,0,0,11,12,17688892,17688892,6,0,1,1
320,0,0,1,0,1,4,54054104,54054104,0,1,0,2
256,0,0,1,0,1,4,25118927,25118927,0,1,0,0
459,0,0,1,0,2,7,89204170,89204170,0,1,0,0
478,0,0,1,0,1,4,46920496,46920496,0,1,0,0
245,0,0,1,0,2,7,47549135,47549135,0,1,0,0
425,0,0,1,0,2,7,82565139,82565139,0,1,0,0
495,0,0,1,0,2,7,96175821,96175821,0,1,0,0
136,0,0,1,0,1,5,13403704,13403704,0,1,0,0
0,1,0,0,1,14,9,69325115,69325115,6,0,1,1
0,1,1,0,0,15,13,23467044,23467044,6,1,0,1
0,1,1,0,0,15,12,14411698,14411698,6,0,0,1
255,0,0,1,0,1,4,39821195,39821195,0,1,0,2
145,0,0,1,0,1,5,14255963,14255963,0,1,0,0
0,1,1,0,0,3,1,12428028,12428028,6,1,0,1
0,1,0,0,0,2,5,24115350,24115350,0,1,0,2
0,1,1,0,0,15,10,92844143,92844143,6,1,0,1
381,0,0,1,0,1,3,7600000,7600000,6,1,0,0
0,1,0,0,0,2,4,59760493,59760493,0,1,0,2
0,1,1,0,0,5,2,68692152,68692152,6,0,1,1
327,0,0,1,0,1,4,51161548,51161548,0,1,0,2
0,1,0,0,0,2,3,5927000,5927000,6,1,0,2
0,1,1,0,0,5,12,11791238,11791238,6,1,0,1
0,1,1,0,0,6,15,21715593,21715593,6,0,1,1
0,1,1,0,0,4,15,14763335,14763335,6,0,1,1
0,1,1,0,0,3,12,8170091,8170091,6,1,0,0
0,1,0,0,0,1,3,7175000,7175000,6,0,1,1
493,0,0,1,0,2,6,95775672,95775672,6,1,0,0
0,1,1,0,0,12,11,16654883,16654883,6,1,0,1
0,1,0,0,0,6,4,54578529,54578529,0,1,0,2
94,0,0,1,0,1,4,9253068,9253068,0,1,0,0
0,1,1,0,0,15,4,71271735,71271735,6,0,1,1
0,1,1,0,0,13,5,69587661,69587661,6,0,1,1
0,1,0,0,0,2,5,65443373,65443373,0,1,0,2
438,0,0,1,0,1,5,42907009,42907009,0,1,0,0
0,1,0,0,0,10,5,23019111,23019111,0,1,0,2
90,0,0,1,0,1,4,8891893,8891893,0,1,0,0
0,1,0,0,0,1,5,40525000,40525000,6,0,1,1
105,0,0,1,0,1,3,2080000,2080000,6,1,0,0
255,0,0,1,0,1,3,5080000,5080000,6,1,0,0
0,1,1,0,0,12,4,17688892,17688892,6,0,1,1
463,0,0,1,0,2,8,89973600,89973600,0,1,0,0
0,1,1,0,0,3,9,22547518,22547518,6,0,1,1
374,0,0,1,0,1,4,36570058,36570058,0,1,0,0
0,1,1,0,0,3,9,10484851,10484851,6,0,1,1
0,1,0,0,0,2,4,21964232,21964232,0,1,0,2
428,0,0,1,0,1,4,41913687,41913687,0,1,0,0
0,1,1,0,0,13,1,92832780,92832780,6,0,1,1
16,0,0,1,0,1,3,300000,300000,6,1,0,0
0,1,1,0,0,5,14,23193706,23193706,6,0,1,1
0,1,0,0,0,2,3,3373000,3373000,6,1,0,2
0,1,0,0,0,10,3,2778000,2778000,6,0,1,2
46,0,0,1,0,1,5,4590232,4590232,0,1,0,0
261,0,0,1,0,1,3,5200000,5200000,6,1,0,2
517,0,0,1,0,1,5,50728807,50728807,0,1,0,0
0,1,0,0,0,1,12,38495000,38495000,6,0,1,1
329,0,0,1,0,1,3,6560000,6560000,6,1,0,0
138,0,0,1,0,1,3,2740000,2740000,6,1,0,0
0,1,0,0,0,6,3,2095000,2095000,6,1,0,2
450,0,0,1,0,2,6,87405034,87405034,6,1,0,0
432,0,0,1,0,1,4,42282160,42282160,0,1,0,0
0,1,0,0,1,13,6,50997212,50997212,6,1,0,0
0,1,0,0,0,2,4,22315154,22315154,0,1,0,2
0,1,0,0,0,10,5,38112833,38112833,0,1,0,2
0,1,0,0,0,10,15,43820000,43820000,6,1,0,1
0,1,0,0,0,2,3,5125000,5125000,6,1,0,2
0,1,1,0,0,11,4,16034674,16034674,6,0,1,1
482,0,0,1,0,1,4,47313995,47313995,0,1,0,0
236,0,0,1,0,1,4,23227366,23227366,0,1,0,0
200,0,0,1,0,1,4,19632579,19632579,0,1,0,0
256,0,0,1,0,2,8,49686027,49686027,0,1,0,0
0,1,1,0,0,14,12,11675995,11675995,6,0,1,1
262,0,0,1,0,1,4,25693404,25693404,0,1,0,0
0,1,0,0,0,10,5,23379255,23379255,0,1,0,2
428,0,0,1,0,1,3,8540000,8540000,6,1,0,0
112,0,0,1,0,1,5,11035089,11035089,0,1,0,0
0,1,1,0,0,9,6,22491951,22491951,6,1,0,1
0,1,1,0,0,6,10,23841577,23841577,6,0,1,1
428,0,0,1,0,1,4,41921016,41921016,0,1,0,0
0,1,0,0,0,6,5,37443236,37443236,0,1,0,2
339,0,0,1,0,1,5,33190674,33190674,0,1,0,0
68,0,0,1,0,1,3,1340000,1340000,6,1,0,0
240,0,0,1,0,1,5,23601876,23601876,0,1,0,0
0,1,1,0,0,15,6,71590000,71590000,6,0,1,1
0,1,1,0,0,9,6,24837197,24837197,6,1,0,1
416,0,0,1,0,1,4,40735876,40735876,0,1,0,0
506,0,0,1,0,2,8,98394261,98394261,0,1,0,0
439,0,0,1,0,1,4,42964985,42964985,0,1,0,0
0,1,1,0,0,15,5,9304105,9304105,6,0,1,1
87,0,0,1,0,1,4,8574723,8574723,0,1,0,0
0,1,1,0,0,9,15,72433665,72433665,6,1,0,1
0,1,1,0,0,5,9,69886715,69886715,6,1,0,1
148,0,0,1,0,1,5,14587791,14587791,0,1,0,0
0,1,1,0,0,9,6,73073736,73073736,6,1,0,1
0,1,0,0,0,2,3,4787000,4787000,6,0,1,2
257,0,0,1,0,1,4,43520531,43520531,0,1,0,2
387,0,0,1,0,1,3,7720000,7720000,6,1,0,0
0,1,0,0,0,10,4,15804507,15804507,0,1,0,2
0,1,0,0,0,10,4,23494410,23494410,0,1,0,2
472,0,0,1,0,2,8,91738332,91738332,0,1,0,0
338,0,0,1,0,1,4,52783978,52783978,0,1,0,2
0,1,0,0,0,10,6,10435000,10435000,6,1,0,1
0,1,1,0,0,12,9,11736311,11736311,6,1,0,1
249,0,0,1,0,2,7,48301683,48301683,0,1,0,0
0,1,0,0,1,8,3,40008165,40008165,6,0,1,0
0,1,1,0,0,2,11,13365683,13365683,6,1,0,1
189,0,0,1,0,1,5,31949610,31949610,0,1,0,2
0,1,0,0,0,10,4,60623636,60623636,0,1,0,2
476,0,0,1,0,1,3,9500000,9500000,6,1,0,0
0,1,0,0,1,12,13,98032935,98032935,6,1,0,0
340,0,0,1,0,1,4,33327318,33327318,0,1,0,0
0,1,1,0,0,9,1,25545,25545,6,1,0,0
274,0,0,1,0,2,7,53243832,53243832,0,1,0,0
0,1,1,0,0,13,4,10249270,10249270,6,0,1,1
281,0,0,1,0,1,5,43758585,43758585,0,1,0,2
301,0,0,1,0,2,8,73874148,73874148,0,1,0,1
37,0,0,1,0,1,5,3684031,3684031,0,1,0,0
503,0,0,1,0,2,7,97808968,97808968,0,1,0,0
130,0,0,1,0,1,4,12803929,12803929,0,1,0,0
255,0,0,1,0,1,3,5080000,5080000,6,1,0,2
246,0,0,1,0,1,4,41536947,41536947,0,1,0,2
0,1,0,0,0,10,3,5409000,5409000,6,1,0,2
0,1,0,0,0,10,4,23656695,23656695,0,1,0,2
0,1,0,0,0,6,4,52945237,52945237,0,1,0,2
0,1,1,0,0,11,4,12139287,12139287,6,0,1,1
0,1,0,0,0,2,4,35742291,35742291,0,1,0,2
0,1,1,0,0,12,13,93329466,93329466,6,1,0,1
526,0,0,1,0,1,5,51624369,51624369,0,1,0,0
235,0,0,1,0,2,7,45599626,45599626,0,1,0,0
275,0,0,1,0,2,6,53338484,53338484,6,1,0,0
249,0,0,1,0,2,6,48277168,48277168,6,1,0,0
0,1,0,0,0,2,5,54794724,54794724,0,1,0,2
356,0,0,1,0,1,3,7100000,7100000,6,1,0,2
238,0,0,1,0,1,4,23350940,23350940,0,1,0,0
0,1,0,0,0,10,15,10125000,10125000,6,1,0,1
110,0,0,1,0,1,5,10842708,10842708,0,1,0,0
0,1,0,0,0,10,4,10895000,10895000,6,0,1,1
495,0,0,1,0,2,8,96205472,96205472,0,1,0,0
0,1,0,0,0,6,5,44290215,44290215,0,1,0,2
557,0,0,1,0,1,4,54640395,54640395,0,1,0,0
123,0,0,1,0,1,5,19646518,19646518,0,1,0,2
0,1,0,0,0,2,3,5222000,5222000,6,1,0,2
475,0,0,1,0,1,3,9480000,9480000,6,1,0,0
314,0,0,1,0,1,4,30771661,30771661,0,1,0,0
0,1,1,0,0,12,13,23860174,23860174,6,1,0,1
100,0,0,1,0,1,4,9837447,9837447,0,1,0,0
312,0,0,1,0,1,4,48727802,48727802,0,1,0,2
504,0,0,1,0,2,7,97977807,97977807,0,1,0,0
0,1,0,0,0,2,5,22386253,22386253,0,1,0,2
0,1,1,0,0,10,11,228318,228318,6,1,0,0
0,1,0,0,0,2,4,18403002,18403002,0,1,0,2
250,0,0,1,0,1,5,24578635,24578635,0,1,0,0
437,0,0,1,0,1,5,42809554,42809554,0,1,0,0
0,1,1,0,0,3,5,23594342,23594342,6,1,0,1
327,0,0,1,0,1,4,31995659,31995659,0,1,0,0
367,0,0,1,0,1,3,7320000,7320000,6,1,0,2
107,0,0,1,0,1,3,2120000,2120000,6,1,0,0
0,1,1,0,0,9,4,22462342,22462342,6,0,1,1
69,0,0,1,0,1,3,1360000,1360000,6,1,0,0
359,0,0,1,0,1,5,35170628,35170628,0,1,0,0
258,0,0,1,0,1,4,25302975,25302975,0,1,0,0
0,1,0,0,0,10,3,4598000,4598000,6,1,0,2
90,0,0,1,0,2,7,21840838,21840838,0,1,0,1
279,0,0,1,0,1,3,5560000,5560000,6,1,0,0
100,0,0,1,0,1,4,9915475,9915475,0,1,0,0
203,0,0,1,0,1,4,31707177,31707177,0,1,0,2
0,1,0,0,0,10,4,11090000,11090000,6,0,1,1
0,1,1,0,0,15,10,10896156,10896156,6,0,1,1
0,1,0,0,0,10,3,6318000,6318000,6,1,0,2
224,0,0,1,0,1,4,21964424,21964424,0,1,0,0
336,0,0,1,0,1,5,56845170,56845170,0,1,0,2
539,0,0,1,0,1,5,52900119,52900119,0,1,0,0
536,0,0,1,0,1,3,10700000,10700000,6,1,0,0
0,1,1,0,0,3,4,70661478,70661478,6,1,0,1
0,1,0,0,0,1,5,39325000,39325000,6,1,0,1
278,0,0,1,0,2,6,53922482,53922482,6,1,0,0
45,0,0,1,0,1,3,880000,880000,6,1,0,0
0,1,0,0,0,10,2,8125000,8125000,6,1,0,1
268,0,0,1,0,1,4,26268373,26268373,0,1,0,0
127,0,0,1,0,1,3,2520000,2520000,6,1,0,2
412,0,0,1,0,1,3,8220000,8220000,6,1,0,0
372,0,0,1,0,1,3,7420000,7420000,6,1,0,2
158,0,0,1,0,1,4,15502483,15502483,0,1,0,0
379,0,0,1,0,2,6,17660160,17660160,6,1,0,1
0,1,0,0,0,10,3,3362000,3362000,6,1,0,2
308,0,0,1,0,1,5,30229573,30229573,0,1,0,0
418,0,0,1,0,1,3,8340000,8340000,6,1,0,0
0,1,1,0,0,11,2,69913314,69913314,6,0,1,1
0,1,0,0,0,1,11,39640000,39640000,6,0,1,1
282,0,0,1,0,2,6,54701146,54701146,6,1,0,0
61,0,0,1,0,2,6,2803200,2803200,6,1,0,1
361,0,0,1,0,1,4,35386291,35386291,0,1,0,0
0,1,1,0,0,12,15,11313391,11313391,6,1,0,1
445,0,0,1,0,1,3,8880000,8880000,6,1,0,0
475,0,0,1,0,1,4,46598526,46598526,0,1,0,0
81,0,0,1,0,1,3,1600000,1600000,6,1,0,0
207,0,0,1,0,1,4,20369748,20369748,0,1,0,0
53,0,0,1,0,1,4,5295730,5295730,0,1,0,0
197,0,0,1,0,1,5,30908126,30908126,0,1,0,2
0,1,1,0,0,11,12,17621167,17621167,6,0,1,1
0,1,0,0,0,10,9,8205000,8205000,6,0,1,1
0,1,1,0,0,9,10,72274520,72274520,6,0,1,1
327,0,0,1,0,1,5,51216959,51216959,0,1,0,2
0,1,1,0,0,13,11,23462340,23462340,6,1,0,1
236,0,0,1,0,1,5,23152846,23152846,0,1,0,0
535,0,0,1,0,1,3,10680000,10680000,6,1,0,0
240,0,0,1,0,1,5,23537546,23537546,0,1,0,0
0,1,1,0,0,14,5,70141028,70141028,6,1,0,1
0,1,1,0,0,13,12,13620078,13620078,6,1,0,1
0,1,0,0,0,10,4,14380000,14380000,6,0,1,1
340,0,0,1,0,1,5,33260733,33260733,0,1,0,0
0,1,0,0,0,10,4,30950914,30950914,0,1,0,2
212,0,0,1,0,1,3,4220000,4220000,6,1,0,0
367,0,0,1,0,1,4,35973836,35973836,0,1,0,0
0,1,0,0,0,1,12,12790000,12790000,6,0,1,1
435,0,0,1,0,2,8,84522632,84522632,0,1,0,0
10,0,0,1,0,1,3,180000,180000,6,1,0,0
183,0,0,1,0,1,5,17958421,17958421,0,1,0,0
509,0,0,1,0,2,6,98890328,98890328,6,1,0,0
0,1,1,0,0,12,15,15440624,15440624,6,1,0,1
137,0,0,1,0,1,4,21720746,21720746,0,1,0,2
0,1,0,0,0,10,15,7725000,7725000,6,1,0,1
258,0,0,1,0,1,5,25290542,25290542,0,1,0,0
272,0,0,1,0,1,4,26643303,26643303,0,1,0,0
437,0,0,1,0,1,4,42850023,42850023,0,1,0,0
0,1,0,0,0,1,2,39570000,39570000,6,0,1,1
0,1,0,0,0,10,2,15910000,15910000,6,0,1,1
144,0,0,1,0,1,3,2860000,2860000,6,1,0,0
248,0,0,1,0,1,4,24349015,24349015,0,1,0,0
238,0,0,1,0,1,5,40257051,40257051,0,1,0,2
0,1,0,0,0,10,6,16045000,16045000,6,1,0,1
457,0,0,1,0,2,6,88767696,88767696,6,1,0,0
0,1,1,0,0,11,9,93091136,93091136,6,0,0,1
0,1,0,0,0,10,3,6126000,6126000,6,1,0,2
0,1,0,0,0,2,4,41684657,41684657,0,1,0,2
99,0,0,1,0,2,6,4578560,4578560,6,1,0,1
430,0,0,1,0,2,6,83511714,83511714,6,1,0,0
492,0,0,1,0,2,8,95594718,95594718,0,1,0,0
0,1,0,0,0,6,3,5874000,5874000,6,1,0,2
0,1,0,0,0,1,4,40865000,40865000,6,0,1,1
0,1,0,0,0,10,14,10710000,10710000,6,0,1,1
479,0,0,1,0,2,8,93079525,93079525,0,1,0,0
469,0,0,1,0,1,3,9360000,9360000,6,1,0,0
176,0,0,1,0,1,4,27650739,27650739,0,1,0,2
445,0,0,1,0,2,8,86464523,86464523,0,1,0,0
71,0,0,1,0,1,4,6999537,6999537,0,1,0,0
96,0,0,1,0,1,5,9502084,9502084,0,1,0,0
0,1,0,0,0,10,4,64061267,64061267,0,1,0,2
0,1,1,0,0,11,3,71598419,71598419,6,1,0,1
259,0,0,1,0,2,6,50223828,50223828,6,1,0,0
0,1,1,0,0,13,11,11767263,11767263,6,0,1,1
463,0,0,1,0,1,5,45395575,45395575,0,1,0,0
524,0,0,1,0,1,5,51376938,51376938,0,1,0,0
0,1,1,0,0,11,2,93141102,93141102,6,1,0,1
6,0,0,1,0,1,4,531974,531974,0,1,0,0
461,0,0,1,0,2,8,89567081,89567081,0,1,0,0
140,0,0,1,0,1,5,13792533,13792533,0,1,0,0
537,0,0,1,0,1,3,10720000,10720000,6,1,0,0
0,1,1,0,0,6,9,22759641,22759641,6,0,1,1
388,0,0,1,0,1,5,37997267,37997267,0,1,0,0
200,0,0,1,0,1,3,3980000,3980000,6,1,0,0
5,0,0,1,0,1,3,80000,80000,6,1,0,0
0,1,1,0,0,14,4,22759641,22759641,6,0,1,1
0,1,0,0,0,10,2,9700000,9700000,6,0,1,1
296,0,0,1,0,1,4,28990770,28990770,0,1,0,0
467,0,0,1,0,1,4,45838313,45838313,0,1,0,0
101,0,0,1,0,2,7,24395776,24395776,0,1,0,1
0,1,1,0,0,13,4,73918018,73918018,6,0,1,1
440,0,0,1,0,1,4,43112205,43112205,0,1,0,0
319,0,0,1,0,1,3,6360000,6360000,6,1,0,2
0,1,0,0,0,2,3,2903000,2903000,6,1,0,2
426,0,0,1,0,2,6,82733050,82733050,6,1,0,0
230,0,0,1,0,2,8,44598595,44598595,0,1,0,0
0,1,1,0,0,9,12,9436041,9436041,6,1,0,1
0,1,0,0,0,1,12,39750000,39750000,6,0,1,1
534,0,0,1,0,1,4,52353392,52353392,0,1,0,0
0,1,1,0,0,12,3,22530458,22530458,6,1,0,1
0,1,0,0,0,2,4,33352278,33352278,0,1,0,2
